path,sentence,up_votes,down_votes,age,gender
common_voice_ur_31950982.mp3,"نہیں ملتی، ڈبل روٹی بھی مفقود تھی۔",3,0,twenties,male
common_voice_ur_31950984.mp3,کہ اِس سڑک کا نام فقیر ایپی روڈ ہے,4,0,twenties,male
common_voice_ur_31950990.mp3,پاکستان کے قومی پرچم میں دو رنگ ہیں,2,0,twenties,male
common_voice_ur_31950993.mp3,کیا ہمارے لیے اس سے بڑھ کر,2,0,twenties,male
common_voice_ur_31950995.mp3,چکھ کر دیکھو,2,0,twenties,male
common_voice_ur_31950999.mp3,بارش ہونے کو ہے,2,0,twenties,male
common_voice_ur_31951004.mp3,پھر آج کس نے سخن ہم سے غائبانہ کیا,2,0,twenties,male
common_voice_ur_31951007.mp3,وہ کہتے ہیں۔,2,0,twenties,female
common_voice_ur_31951010.mp3,وہی غفورالرحیم ہے کہ ہماری خطائیں بخش دے وہی سلام ہے کہ سلامتی عطافرمائے,2,0,twenties,female
common_voice_ur_31951019.mp3,اس سے پہلے کہ ہم مذکورہ فیصلے کے بارے میں اپنا تاثر بیان کریں,5,0,twenties,female
common_voice_ur_31951020.mp3,جاں کا ہر رشتہ وقف سوز و گداز,4,0,twenties,female
common_voice_ur_31951025.mp3,یہ قوتیں چونکہ اکثریت میں تھیں۔,2,0,twenties,male
common_voice_ur_31951026.mp3,وقت پڑنے پر بیرونی طاقتوں کے مفادات,3,0,twenties,male
common_voice_ur_31951027.mp3,بزدلی کی انتہا خدا کا خوف کریں یہ ہمارے علاقے کی روٹین ھے,2,0,twenties,male
common_voice_ur_31951028.mp3,اور اب فردوس جمال نے ایک انٹرویو,3,0,twenties,male
common_voice_ur_31951031.mp3,وہی غفورالرحیم ہے کہ ہماری خطائیں بخش دے,2,0,twenties,female
common_voice_ur_31951040.mp3,درجے کا بزنس بھی کیا,5,0,twenties,female
common_voice_ur_31951043.mp3,چیف جسٹس صاحب بھی کیا کہہ گئے ہیں؟,3,0,twenties,female
common_voice_ur_31951045.mp3,نبی رحمت حضرت محمد مصطفیٰ صلی اللہ علیہ وسلم پر ہزاروں درود و سلام,5,0,twenties,male
common_voice_ur_31951052.mp3,جب انہیں بتایا جائے کہ مذہب ان سے کیا چاہتا ہے۔,3,0,twenties,female
common_voice_ur_31951054.mp3,اصل مسئلہ کیا ہے؟,4,0,twenties,female
common_voice_ur_31951055.mp3,عالمی چیمپئن شپ میں شرکت کیلئے کوئی اسپانسر نہیں محمود لودھی,4,0,twenties,female
common_voice_ur_31951056.mp3,پاکستان سپر لیگ کا فائنل ٹیموں کو خوش مدید کہنے کے لئے شہر کی سڑکوں کوسجا دیا گیا,2,0,twenties,male
common_voice_ur_31951057.mp3,معیشتوں نے یہی ماڈل اپنایا ہے۔,2,0,twenties,male
common_voice_ur_31951058.mp3,کورونا کی وبا کی وجہ سے لاک ڈاؤن تھا,2,0,twenties,male
common_voice_ur_31951062.mp3,یہ قربت نان موومنٹ کو کسی موومنٹ میں بدل سکتی ہے۔,2,0,twenties,female
common_voice_ur_31951063.mp3,ایشین ڈویلپمنٹ بینک کے وفد کی شہباز شریف سے ملاقات,2,0,twenties,female
common_voice_ur_31951068.mp3,اب ان کے منہ میں کوئی اپنی بات کیسے ڈال سکتا ہے؟,2,0,twenties,male
common_voice_ur_31951071.mp3,مارچ سے یہاں پہاڑوں پر سے,3,0,twenties,male
common_voice_ur_31951072.mp3,کورونا کی وبا کی وجہ سے لاک ڈاؤن تھا,4,0,twenties,male
common_voice_ur_31951073.mp3,انار کے استعمال,2,0,twenties,male
common_voice_ur_31951074.mp3,بچوں کو سلا دو,2,0,twenties,male
common_voice_ur_31951075.mp3,تمہارے نام پہ آئیں گے غم گسار چلے,2,0,twenties,male
common_voice_ur_31951083.mp3,خواتین تیزی کے ساتھ معاشی عمل کا حصہ بن چکی ہیں۔,4,0,twenties,female
common_voice_ur_31951084.mp3,اور اب فردوس جمال نے ایک انٹرویو,2,0,twenties,female
common_voice_ur_31951087.mp3,کر رہا تھا غم جہاں کا حساب,3,0,twenties,female
common_voice_ur_31951088.mp3,پورے دن میں بس تین چار ہی ۔,2,0,twenties,female
common_voice_ur_31951092.mp3,چلے بھی آؤ کہ گلشن کا کاروبار چلے,2,0,twenties,female
common_voice_ur_31951093.mp3,ہم سے جہاں میں کشتۂ غم اور کیا نہ تھے,3,0,twenties,male
common_voice_ur_31951094.mp3,بس کسی شادی بیاہ یا عید کے موقع پر,2,0,twenties,male
common_voice_ur_31951096.mp3,مولا اے ایس ایف جوانوں کو خراج تحسین,2,0,twenties,male
common_voice_ur_31951098.mp3,میرے پاکستانیو کب تک یہ چند خاندان ہم پر حکومت کرتے رہینگے,2,0,twenties,male
common_voice_ur_31951105.mp3,بتوں نے کی ہیں جہاں میں خدائیاں کیا کیا,2,0,twenties,female
common_voice_ur_31951107.mp3,یہ اجتماعیت سے متعلق ہوتا ہے۔,2,0,twenties,female
common_voice_ur_31951108.mp3,نباتات اگانے ہی کیلئے تیار کی جاتی ہیں,2,0,twenties,female
common_voice_ur_31951109.mp3,کہ روایت میں جو بات بیان ہوئی ہے,2,0,twenties,female
common_voice_ur_31951110.mp3,بیشتر دنیائے اسلام میں نہیں ملتی۔,5,0,twenties,female
common_voice_ur_31951111.mp3,نباتات اگانے ہی کیلئے تیار کی جاتی ہیں,4,0,twenties,male
common_voice_ur_31951116.mp3,ہمیں آگے بڑھ کر دائرے کے اس سفر کو روکنا چاہیے۔,2,0,twenties,female
common_voice_ur_31951119.mp3,آخر کسی طرف سے توعقل کی بات سامنے آئے,2,0,twenties,female
common_voice_ur_31951121.mp3,اور انوشکا شرما سرِ فہرست ہیں,2,0,twenties,female
common_voice_ur_31951123.mp3,کا نظارہ کرتے ہیں,8,0,twenties,female
common_voice_ur_31951124.mp3,یہ ہے حقیقت اگر کسی کو بھی انصاف چاہیے,2,0,twenties,female
common_voice_ur_31951126.mp3,ان کا عزم بجا ہے۔,15,0,twenties,male
common_voice_ur_31951130.mp3,میں نے انسانیت کا وہ روپ دیکھا,2,0,twenties,male
common_voice_ur_31951132.mp3,کس رہ سے پیام آیا ہے زندانئ دل کا,4,0,twenties,male
common_voice_ur_31951133.mp3,یقین رکھتا ہوں کہ قوانین کا سختی سے نفاذ کیا جانا چاھیے,2,0,twenties,female
common_voice_ur_31951138.mp3,اس موسم میں بے رحم شکاری حضرات کی بے,3,0,twenties,female
common_voice_ur_31951146.mp3,اس صورتحال کا سامنا کیسے کیا جائے؟,9,0,twenties,male
common_voice_ur_31951147.mp3,آخر یہاں مردہ انسانوں کے گوشت کھانے والے بھی ہیں۔,5,0,twenties,female
common_voice_ur_31951148.mp3,گھر کی باتیں گھر میں کی جاتی ہیں۔,2,0,twenties,male
common_voice_ur_31951151.mp3,ہر صدا پر بلاتی رہی رات بھر,2,0,twenties,male
common_voice_ur_31951158.mp3,اب کس کی باری آصف زرداری؟,6,0,twenties,female
common_voice_ur_31951159.mp3,اختلاف اس سلیقے سے کیا جائے کہ کسی سے ناانصافی نہ ہو۔,2,0,twenties,female
common_voice_ur_31951161.mp3,نفرت کا گماں گزرے ہے میں رشک سے گزرا,2,0,twenties,female
common_voice_ur_31951164.mp3,بلکہ اخبارات کا ریگولر فیچر تھا۔,3,0,twenties,male
common_voice_ur_31951165.mp3,پاناما وہ مقام ہے۔,2,0,twenties,male
common_voice_ur_31951166.mp3,گناہ ختم نہ ہوئے بس مہنگے ہو گئے۔,4,0,twenties,female
common_voice_ur_31951167.mp3,حالی کے ہاں مغرب غیر نہیں ہے۔,5,0,twenties,male
common_voice_ur_31951168.mp3,آپ کو اپنا مسئلہ خود حل کرنا پڑے گا,6,0,twenties,male
common_voice_ur_31951171.mp3,ہمارے ہاں صوبوں کے حالات ایک دوسرے سے مختلف ہیں۔,3,0,twenties,female
common_voice_ur_31951172.mp3,جب میں پہلی جگہ یہاں آیا تھا,2,0,twenties,female
common_voice_ur_31951176.mp3,خود کو ٹھنڈا رکھتا ہوں,2,0,twenties,male
common_voice_ur_31951180.mp3,کون کرتا ہے وفا عہد وفا آخر شب,7,0,twenties,female
common_voice_ur_31951186.mp3,سناہے احسن اقبال بھی اقامہ دارہیں۔,7,0,twenties,female
common_voice_ur_31951191.mp3,سنچری کے ساتھ موجود ہیں,5,0,twenties,male
common_voice_ur_31951198.mp3,اگر وہاں کچھ ہے۔,7,0,twenties,male
common_voice_ur_31951203.mp3,کیا ایک ٹی وی چینل کسی قانون ضابطے کا پابند نہیں؟,2,0,twenties,male
common_voice_ur_31951206.mp3,کے ذریعے خود پر ہوئی تنقید,2,0,twenties,female
common_voice_ur_31951214.mp3,مریض سے متعلق یہ وضاحت طلب کی جاتی ہے,4,0,twenties,male
common_voice_ur_31951217.mp3,لیکن فرشتوں اور جنات کے انسانی زندگیوں میں کردار,3,0,twenties,male
common_voice_ur_31951218.mp3,یہ سڑک ایئر پورٹ کو جاتی ہے,3,0,twenties,female
common_voice_ur_31951222.mp3,ننگے پاؤں مت چلو,2,0,twenties,male
common_voice_ur_31951224.mp3,ویسٹ انڈیز کی ٹیم کراچی پہنچ گئی,2,0,twenties,female
common_voice_ur_31951231.mp3,دوسروں کے نفی کرتا ہوں,4,0,twenties,male
common_voice_ur_31951236.mp3,وہ صرف تجربہ کرنے کی چیز ہے اور بتائی نہیں جاسکتی,2,0,twenties,male
common_voice_ur_31951239.mp3,ایک رائے ہے,4,0,twenties,male
common_voice_ur_31951241.mp3,بہت کچھ کرنے کو ہے۔,4,0,twenties,male
common_voice_ur_31951244.mp3,ماہر روحانیات: میرے ساتھ ایک دوست ہیں۔,2,0,twenties,female
common_voice_ur_31951245.mp3,تو کوئی قابل عمل حکمت عملی بھی تلاش کی جا سکے گی۔,3,0,twenties,female
common_voice_ur_31951247.mp3,"آج کا پکا نہیں پتا، ٹائم ہوا تو زرور کھیلیں گے۔",3,0,twenties,female
common_voice_ur_31951251.mp3,ٹرانزٹ ٹریڈ مینجمنٹ سسٹم پر عمل کر رہے ہیں ہارون اختر,4,0,twenties,female
common_voice_ur_31951253.mp3,صبح صبح جب میں چوک سے گزرتا,2,0,twenties,male
common_voice_ur_31951258.mp3,صرف عمران خان ہوں۔,3,0,twenties,female
common_voice_ur_31951259.mp3,سابق کپتان عمران,2,0,twenties,female
common_voice_ur_31951260.mp3,"سب ٹھیک ہے ، اتنا تو چلتا ہے ۔",4,0,twenties,female
common_voice_ur_31951265.mp3,بہارتی وومن ٹیم,4,0,twenties,male
common_voice_ur_31951270.mp3,اختلاف اس سلیقے سے کیا جائے کہ کسی سے ناانصافی نہ ہو۔,3,0,twenties,male
common_voice_ur_31951273.mp3,پاناما وہ مقام ہے۔,4,0,twenties,male
common_voice_ur_31951275.mp3,پھر یہ بے چارہ نہ جانے کیا کر گزرے,3,0,twenties,male
common_voice_ur_31951276.mp3,مجھے جتنا معلوم تھا وہ میں نے ان کو,16,0,twenties,male
common_voice_ur_31951279.mp3,کالم بھی مکمل کرنا ہے۔,2,0,twenties,female
common_voice_ur_31951281.mp3,یہ معجزہ ہماری صلاحیت سے باہر ہے۔,3,0,twenties,female
common_voice_ur_31951296.mp3,ایک یہ کہ پاکستان اپنے تاریخی بیانیے پر قائم ہے۔,2,0,twenties,male
common_voice_ur_31951298.mp3,‘وہ ویسے ہی رہیں گے۔,2,0,twenties,male
common_voice_ur_31951307.mp3,تواپنی طرف توجہ مبذول کراسکتاہے۔,3,0,twenties,female
common_voice_ur_31951309.mp3,پاکستان کے آئین و قانون کے مطابق,2,0,twenties,female
common_voice_ur_31951310.mp3,کو چار چاند لگا دیتے ہیں,3,0,twenties,male
common_voice_ur_31951311.mp3,"سب ٹھیک ہے ، اتنا تو چلتا ہے ۔",12,0,twenties,male
common_voice_ur_31951315.mp3,زیتون کے تیل کے,3,0,twenties,male
common_voice_ur_31951317.mp3,مجھ سے گرمی برداشت نہیں ہوتی,6,0,twenties,male
common_voice_ur_31951319.mp3,فیضؔ کیا جانیے یار کس آس پر منتظر ہیں کہ لائے گا کوئی خبر,3,0,twenties,female
common_voice_ur_31951326.mp3,کچھ تو تھا۔,5,0,twenties,male
common_voice_ur_31951330.mp3,لیکن خان لیاقت علی خان کا کیا قصور تھا؟,2,0,twenties,male
common_voice_ur_31951334.mp3,کام شروع کرنا مشکل لگتا ہے,2,0,twenties,male
common_voice_ur_31951338.mp3,پشاور تاجروں کا گیس کی غیر اعلانیہ لوڈشیڈنگ کیخلاف احتجاج,6,0,twenties,female
common_voice_ur_31951339.mp3,عالمی سازشوں کو اپنی شکست کی وجہ قرار دیتے ہیں,7,0,twenties,female
common_voice_ur_31951340.mp3,بیٹھا ہے بت آئنہ سیما مرے آگے,4,0,twenties,female
common_voice_ur_31951343.mp3,اس دن کیا ہوتاہے۔,2,0,twenties,male
common_voice_ur_31951346.mp3,یہاں شاید سب چلتا ہے۔,2,0,twenties,male
common_voice_ur_31951350.mp3,گاہ جلتی ہوئی گاہ بجھتی ہوئی,2,0,twenties,male
common_voice_ur_31951351.mp3,جب یہ خبر عملے کو پہنچی تو وہ بھاگم بھاگ پنڈال میں پہنچے۔,5,0,twenties,female
common_voice_ur_31951352.mp3,ظاہر ہے جس کس کو بھی نئی جماعت سے نقصان ہو,4,0,twenties,male
common_voice_ur_31951354.mp3,وہ بس ایسے ہی ہیں۔,4,0,twenties,female
common_voice_ur_31951358.mp3,بلکہ محبت تھی,7,0,twenties,female
common_voice_ur_31951359.mp3,انہوں نے ڈبل بریسٹ سوٹ پہنا ہوتا۔,5,0,twenties,female
common_voice_ur_31951360.mp3,آسمان پر پرندے اڑ رہے ہیں,2,0,twenties,male
common_voice_ur_31951363.mp3,اب وہ عام سیاست دانوں کی صف میں آ کھڑے ہوئے تھے۔,2,0,twenties,female
common_voice_ur_31951364.mp3,ممبران ایوان کی,2,0,twenties,male
common_voice_ur_31951366.mp3,تو پردوں کے پیچھے۔,2,0,twenties,male
common_voice_ur_31951367.mp3,بہرکیف آزمائش شرط ہے ۔,2,0,twenties,male
common_voice_ur_31951368.mp3,لیکن ایک عام مزدور جو صبح چوک,2,0,twenties,female
common_voice_ur_31951369.mp3,اک تمنا ستاتی رہی رات بھر,7,0,twenties,female
common_voice_ur_31951370.mp3,گے اور ایسا ہی ہوا۔,3,0,twenties,female
common_voice_ur_31951376.mp3,اس دن کیا ہوتاہے۔,5,0,twenties,male
common_voice_ur_31951381.mp3,ہاں خیریت ہی ہے۔۔۔ کلاس لینے کا کوئی ارادہ ہے؟,3,0,twenties,female
common_voice_ur_31951391.mp3,سرفروشی کے انداز بدلے گئے دعوت قتل پر مقتل شہر میں,2,0,twenties,male
common_voice_ur_31951392.mp3,آسٹریلین ویسٹرن ڈے لائٹ ٹائم,6,0,twenties,male
common_voice_ur_31951394.mp3,پاکستان کی پہلی کبڈی لیگ کا غاز کل سے ہوگا,2,0,twenties,male
common_voice_ur_31951396.mp3,مدد کیا کرنی تھی۔,8,0,twenties,male
common_voice_ur_31951397.mp3,میں ان سوالات کی گرفت میں ہوں۔,3,0,twenties,male
common_voice_ur_31951400.mp3,دل بہت کچھ جلا کے دیکھ لیا,2,0,twenties,female
common_voice_ur_31951401.mp3,سو تیر ترازو تھے دل میں جب ہم نے رقص آغاز کیا,2,0,twenties,female
common_voice_ur_31951418.mp3,سید منظور الحسن,13,0,twenties,male
common_voice_ur_31951423.mp3,سابق کپتان عمران,4,0,twenties,male
common_voice_ur_31951428.mp3,اگر یہی صورتحال ہے۔,2,0,twenties,male
common_voice_ur_31951429.mp3,اس لئے آواز بھی گھسی ہوئی آتی ہے۔,5,0,twenties,male
common_voice_ur_31951431.mp3,’سوئی دھاگہ‘ بھارت کی کامیاب,2,0,twenties,male
common_voice_ur_31951433.mp3,جب یہ خبر عملے کو پہنچی تو وہ بھاگم بھاگ پنڈال میں پہنچے۔,3,0,twenties,female
common_voice_ur_31951434.mp3,کرو کج جبیں پہ سر کفن مرے قاتلوں کو گماں نہ ہو,2,0,twenties,female
common_voice_ur_31951436.mp3,بیٹا روز فون کر کے,3,0,twenties,female
common_voice_ur_31951438.mp3,یہ ہنگامہ کچھ وقت برپا رہتا ہے۔,2,0,twenties,female
common_voice_ur_31951440.mp3,تو میں نہیں جان سکا کہ جواب دینے میں کیا مانع ہے؟,3,0,twenties,female
common_voice_ur_31951441.mp3,پاکستان کا ترانہ دنیا کے بہترین ترانوں میں سے ایک گنا جاتا ہے,3,0,twenties,female
common_voice_ur_31951451.mp3,وقت پڑنے پر بیرونی طاقتوں کے مفادات,2,0,twenties,male
common_voice_ur_31951452.mp3,وجہ سے ماحول کافی گرم ہوجاتا ہے,2,0,twenties,male
common_voice_ur_31951454.mp3,تم نے ابھے تک کچھ کیا ہی کیا ہے,2,0,twenties,female
common_voice_ur_31951455.mp3,ایسے کثیر قلمی مواد کی شاید تجارتی اطلاق کے لیے ضرورت ہو گی,7,0,twenties,female
common_voice_ur_31951457.mp3,سال میں پہلی بار,2,0,twenties,female
common_voice_ur_31951458.mp3,صاحبان عزیمت کی داستانیں ہیں,2,0,twenties,female
common_voice_ur_31951459.mp3,وہ کہیں نظر نہیں آتی۔,6,0,twenties,female
common_voice_ur_31951461.mp3,لوگوں کو کامیابی کے لمحات سے لطف اندواز ہونے کا موقع دینا چاہئے,2,0,twenties,female
common_voice_ur_31951463.mp3,ہمارا میڈیا تو انکی بولی بول رہا ۔,6,0,twenties,male
common_voice_ur_31951464.mp3,آپ نے فرمایا: ہاں,2,0,twenties,male
common_voice_ur_31951467.mp3,وہ نہیں ہے۔,2,0,twenties,male
common_voice_ur_31951485.mp3,ہمارے جمہوریت پسند بھی عجیب ہیں۔,2,0,twenties,female
common_voice_ur_31951488.mp3,سب بندوبست کر رکھنا,2,0,twenties,male
common_voice_ur_31951493.mp3,صرف پرانے پاکستان کو واپس لے آئیے۔,2,0,twenties,male
common_voice_ur_31951500.mp3,دنیا میں ہر کسی کو کسی نہ کسی شے کی ضرورت ہے۔,4,0,twenties,male
common_voice_ur_31951504.mp3,ایشیا کپ کا فائنل کون کھیلے گا پاکستان اور بنگلہ دیش مدمقابل,2,0,twenties,female
common_voice_ur_31951513.mp3,تواپنی طرف توجہ مبذول کراسکتاہے۔,3,0,twenties,male
common_voice_ur_31951517.mp3,میں واقعات سے جلدی سے پریشان نہیں ہوتا,5,0,twenties,male
common_voice_ur_31951523.mp3,نرگس کی جو ہرگز نہیں سوتیعنقا ہے۔,2,0,twenties,female
common_voice_ur_31951525.mp3,"جبری یوں کہ ، پیدا ہوئے اور دادا جی نے کان میں اذان انڈیل دی",4,0,twenties,female
common_voice_ur_31951526.mp3,جامنی رنگ استعمال کیا گیا ہے,6,0,twenties,female
common_voice_ur_31951528.mp3,اس نے غم کی وجہ سے چار دن سے کھانا نہیں کھایا,6,0,twenties,female
common_voice_ur_31951533.mp3,کھانا کھا لیں اور وہ ہضم ہو جائے۔,3,0,twenties,male
common_voice_ur_31951536.mp3,چینی سرمایہ کاروں کو اسٹیل ملز خریدنے کی پیشکش کا فیصلہ تبدیل,2,0,twenties,male
common_voice_ur_31951539.mp3,مجھے معجزوں پہ یقیں نہیں,3,0,twenties,female
common_voice_ur_31951540.mp3,افراد کے ساتھ اچھا رویہ زندگی میں مددگار ثابت ہوتا ہے,3,0,twenties,female
common_voice_ur_31951545.mp3,اپنا منہ بند کر رکھو,4,0,twenties,female
common_voice_ur_31951547.mp3,ہو یا افریقہ مسلمانوں کے نام وہی ہیں جو مقامی ہیں۔,15,0,twenties,female
common_voice_ur_31951548.mp3,جس مٹی کی وہ بنی ہوئی تھیں۔,3,0,twenties,male
common_voice_ur_31951552.mp3,جو کچھ میرا ہے وہ تمہارا ہے,6,0,twenties,male
common_voice_ur_31951558.mp3,بالکل پانچ ہوتے ہیں,2,0,twenties,male
common_voice_ur_31951559.mp3,وہی تو مسلہ ہے نا۔۔۔میرے بھائی کی شادی ہے اور مجھے تین ہفتے کی چھٹی چاہیئے۔,2,0,twenties,female
common_voice_ur_31951561.mp3,تو اسے اپنا مقدمہ عدالت کے سامنے پیش کرنا چاہیے۔,4,0,twenties,male
common_voice_ur_31951568.mp3,وہ اپنے بچوں کے کچھ زیادہ ہی لاڈ دیکھتی,2,0,twenties,male
common_voice_ur_31951570.mp3,وہ بھی قوم میں اٹھنے والی بحث سے متاثر ہوتے ہیں۔,3,0,twenties,female
common_voice_ur_31951571.mp3,ادھر ڈیلن کی سنجیدگی مثالی تھی۔,3,0,twenties,female
common_voice_ur_31951574.mp3,تو وہ ایک ناقابل ذکر پرندہ ہے۔,2,0,twenties,female
common_voice_ur_31951579.mp3,ذخیرہ الفاظ رکھتا ہوں,3,0,twenties,male
common_voice_ur_31951591.mp3,کب تک سنے گی رات کہاں تک سنائیں ہم,3,0,twenties,male
common_voice_ur_31951594.mp3,جو کسی بھی بولی وڈ فلم کی جانب سے سب سے بڑی ریلیز ہے,3,0,twenties,male
common_voice_ur_31951598.mp3,جتنا کہ اپنا۔,3,0,twenties,male
common_voice_ur_31951599.mp3,آ پ ٹی وی نہیں دیکھتے؟,2,0,twenties,male
common_voice_ur_31951602.mp3,داڑھی منڈوا دیتا ہے۔,3,0,twenties,male
common_voice_ur_31951620.mp3,تم ناپندیدہ چیز ہے,2,0,twenties,female
common_voice_ur_31951627.mp3,میں جانتا ہوں وہ منڈیوں میں واپس آنے کے لیے نہیں جا رہے ہیں,2,0,twenties,male
common_voice_ur_31951628.mp3,ویسی ہی صورتحال مصر میں آج روا ہے۔,2,0,twenties,male
common_voice_ur_31951629.mp3,میرے دل کو سکون چایئے,3,0,twenties,male
common_voice_ur_31951630.mp3,بلکہ ہماری اپنی بہتری اسی میں ہے۔,2,0,twenties,male
common_voice_ur_31951631.mp3,پہاڑ ہوں یا ریگستان,2,0,twenties,male
common_voice_ur_31951634.mp3,کورونا وائرس سے متعلق,2,0,twenties,male
common_voice_ur_31951641.mp3,اوپر سے سماجی گھٹن۔,7,0,twenties,female
common_voice_ur_31951643.mp3,پونے نے دھونی کو خرید لیا,4,0,twenties,female
common_voice_ur_31951646.mp3,میرے جوتے پالش کروا دیجئے,3,0,twenties,male
common_voice_ur_31951651.mp3,وہ توانائی اورافادیت کھو بیٹھی ہے۔,2,0,twenties,male
common_voice_ur_31951653.mp3,امریکہ کو جواب تحمل سے دینا چاہیے۔,5,0,twenties,male
common_voice_ur_31951655.mp3,موسم میں تبدیلی کا ساتھ ہی پرندہ نقل مکانی کرنا شروع کرنا ہونا,2,0,twenties,male
common_voice_ur_31951657.mp3,میں جانتا ہوں وہ منڈیوں میں واپس آنے کے لیے نہیں جا رہے ہیں,5,0,twenties,male
common_voice_ur_31951662.mp3,پوری دنیا میں صرف پاکستان میں ہی ہیں ۔,2,0,twenties,male
common_voice_ur_31951664.mp3,جی ڈی پی کا پانچ فیصد تعلیم کو دیا جائے,3,0,twenties,male
common_voice_ur_31951669.mp3,ایسا کرے گا۔,2,0,twenties,female
common_voice_ur_31951685.mp3,اپنی کوئی چیز گروی رکھ کر رقم ادھار لیتے ہیں,2,0,twenties,male
common_voice_ur_31951686.mp3,تاہم وہ اسے برقرار نہ رکھ سکے,3,0,twenties,male
common_voice_ur_31951689.mp3,چس ہم خرید کر تھے,3,0,twenties,male
common_voice_ur_31951694.mp3,آ پ ٹی وی نہیں دیکھتے؟,5,0,twenties,male
common_voice_ur_31951698.mp3,کوئی تعصب نظر نہیں آتا,6,0,twenties,female
common_voice_ur_31951699.mp3,طبیعیات کے سلسلے میں ایک عمومی بات یہ ہے,2,0,twenties,female
common_voice_ur_31951701.mp3,تیسرامسئلہ یہ پیدا ہوتا ہے,3,0,twenties,female
common_voice_ur_31951705.mp3,وہ کیا ٹکر لے رہے ہیں؟,2,0,twenties,female
common_voice_ur_31951706.mp3,اکثر خراب مزاج میں ہوتا ہوں,3,0,twenties,male
common_voice_ur_31951707.mp3,سخت سردی تھی,3,0,twenties,male
common_voice_ur_31951709.mp3,چار سو روپے کا الزام لگایا تھا۔,6,0,twenties,male
common_voice_ur_31951710.mp3,مردم شماری کے نتائج کے مطابق چین میں عمر رسیدہ افراد کی آبادی میں تیزی سے اضافہ ہو رہا ہے,4,0,twenties,female
common_voice_ur_31951712.mp3,بات ختم ہو گئی۔,2,0,twenties,male
common_voice_ur_31951714.mp3,جذباتی حرکتیں عوام الناس پر کیا اثرڈالتی ہیں,4,0,twenties,female
common_voice_ur_31951725.mp3,وہ اب بھی ہوتا ہے۔,2,0,twenties,female
common_voice_ur_31951727.mp3,اس بحث کا ایک پہلو اور بھی ہے۔,3,0,twenties,male
common_voice_ur_31951733.mp3,تو یہ نظری ہے یا حکمت عملی کا؟,2,0,twenties,male
common_voice_ur_31951736.mp3,کرتوت کوئی نہیں اور لڑنے کو تیار رہتے ہو,2,0,twenties,male
common_voice_ur_31951739.mp3,یعنی مکمل چپ سادھ لی۔,2,0,twenties,male
common_voice_ur_31951746.mp3,پر ہوا جام ارغواں کی طرح,5,0,twenties,female
common_voice_ur_31951748.mp3,وہ پڑی ہیں روز قیامتیں کہ خیال روز جزا گیا,4,0,twenties,female
common_voice_ur_31951751.mp3,ارے خیال میں فوج میں بہت بڑے آپریشن کی ضرورت ہے,3,0,twenties,female
common_voice_ur_31951766.mp3,وہ اپنے احتجاج کو کس قدر طویل لے جا سکتی ہے؟,7,0,twenties,female
common_voice_ur_31951769.mp3,لیکن ہمارے ہاں لوگ کیوں نہیں آتے؟,3,0,twenties,male
common_voice_ur_31951772.mp3,کیا ان کی بیرون ملک روانگی کسی ڈیل کا نتیجہ ہے؟,2,0,twenties,male
common_voice_ur_31951782.mp3,پھر انگلیاں چاٹتے ہوئے,11,0,twenties,male
common_voice_ur_31951792.mp3,ہمارے ہاں انصاف اور جمہوریت کا حال۔,2,0,twenties,male
common_voice_ur_31951793.mp3,ایک بات واضح ہے۔,10,0,twenties,male
common_voice_ur_31951794.mp3,اورتاریخیں پڑ رہی ہیں۔,2,0,twenties,male
common_voice_ur_31951797.mp3,زندگی میں مثبت طرف رہتا ہوں,2,0,twenties,male
common_voice_ur_31951804.mp3,سیاست اور معیشت ایک دوسرے سے جڑے ہوئے ہیں۔,5,0,twenties,female
common_voice_ur_31951821.mp3,تو یہی سمجھا جائے گا کہ جانب داری کا شکار ہوا ہے۔,2,0,twenties,female
common_voice_ur_31951822.mp3,کو کس طرح سے,2,0,twenties,male
common_voice_ur_31951824.mp3,بات ختم ہو گئی۔,3,0,twenties,male
common_voice_ur_31951829.mp3,قوم کوراہنمائی چاہیے کہ مثبت تبدیلی کیسے آئے گی؟,3,0,twenties,male
common_voice_ur_31951830.mp3,صرف اپنی عوام کو کچلنے کیلیے,3,0,twenties,male
common_voice_ur_31951835.mp3,پوری دنیا میں صرف پاکستان میں ہی ہیں ۔,8,0,twenties,male
common_voice_ur_31951836.mp3,جب اور سب کچھ بھلایا جا چکا ہو گا۔,2,0,twenties,male
common_voice_ur_31951837.mp3,ہم میں سے نہیں تھے؟,2,0,twenties,male
common_voice_ur_31951838.mp3,اس کے لئیے ضروری ہے,3,0,twenties,male
common_voice_ur_31951839.mp3,اور جو خدا کے ذکر سے اعراض کر لیتا ہے,2,0,twenties,male
common_voice_ur_31951845.mp3,جذب کرکے آکسیجن خارج کرتے ہیں,2,0,twenties,male
common_voice_ur_31951846.mp3,دوسرا متعلقہ شناخت نہیں ہوا تھا,2,0,twenties,male
common_voice_ur_31951863.mp3,ایف اے ٹی ایف کا پاکستان کو فروری تک گرے لسٹ میں برقرار رکھنے کا فیصلہ,3,0,twenties,female
common_voice_ur_31951868.mp3,اوروہ رہیں گے,2,0,twenties,male
common_voice_ur_31951871.mp3,کراچی پی ایس ایل فائنل کیلئے ٹریفک انتظامات بھی مکمل,5,0,twenties,female
